Year,Transect_no,Control,Date,Birds_present,Part_of_transect,Dostance_cat,No_singing_males
2011,TBB24,1,2/06/2011,yes,5,3,1
2011,TBB24,2,3/06/2011,yes,1,2,2
2011,TBB24,2,3/06/2011,yes,1,3,2
2011,TBB24,2,3/06/2011,yes,2,1,1
2011,TBB24,2,3/06/2011,yes,2,2,1
2011,TBB24,2,3/06/2011,yes,2,3,1
2011,TBB24,2,3/06/2011,yes,3,1,1
2011,TBB24,2,3/06/2011,yes,3,2,1
2011,TBB24,2,3/06/2011,yes,4,1,1
2011,TBB24,2,3/06/2011,yes,5,2,2
2011,TBB24,2,3/06/2011,yes,5,3,1
2011,TBB24,3,6/06/2011,yes,1,2,1
2011,TBB24,3,6/06/2011,yes,1,3,2
2011,TBB24,3,6/06/2011,yes,2,1,1
2011,TBB24,3,6/06/2011,yes,2,2,4
2011,TBB24,3,6/06/2011,yes,2,3,2
2011,TBB24,3,6/06/2011,yes,3,2,2
2011,TBB24,3,6/06/2011,yes,3,3,1
2011,TBB24,3,6/06/2011,no,4,,0
2011,TBB24,3,6/06/2011,yes,5,1,1
2011,TBB24,3,6/06/2011,yes,5,2,2
2011,TBB24,3,6/06/2011,yes,5,3,1
2011,TBB25,1,25/05/2011,yes,1,2,1
2011,TBB25,1,25/05/2011,yes,1,3,1
2011,TBB25,1,25/05/2011,no,2,,0
2011,TBB25,1,25/05/2011,no,3,,0
2011,TBB25,1,25/05/2011,yes,4,2,1
2011,TBB25,1,25/05/2011,yes,5,1,1
2011,TBB25,1,25/05/2011,yes,5,2,2
2011,TBB25,2,26/05/2011,yes,1,2,3
2011,TBB25,2,26/05/2011,yes,2,2,1
2011,TBB25,2,26/05/2011,no,3,,0
2011,TBB25,2,26/05/2011,no,4,,0
2011,TBB25,2,26/05/2011,yes,5,1,1
2011,TBB25,2,26/05/2011,yes,5,3,1
2011,TBB25,3,28/05/2011,yes,1,2,1
2011,TBB25,3,28/05/2011,yes,1,3,1
2011,TBB25,3,28/05/2011,yes,2,2,3
2011,TBB25,3,28/05/2011,yes,3,2,1
2011,TBB25,3,28/05/2011,yes,4,2,1
2011,TBB25,3,28/05/2011,yes,4,3,1
2011,TBB25,3,28/05/2011,yes,5,1,1
2011,TBB25,3,28/05/2011,yes,5,2,2
2011,TBB26,1,25/05/2011,yes,1,2,1
2011,TBB26,1,25/05/2011,yes,1,3,2
2011,TBB26,1,25/05/2011,yes,2,3,1
2011,TBB26,1,25/05/2011,no,3,,0
2011,TBB26,1,25/05/2011,yes,4,3,2
2011,TBB26,1,25/05/2011,yes,5,1,1
2011,TBB26,1,25/05/2011,yes,5,2,3
2011,TBB26,1,25/05/2011,yes,5,3,2
2011,TBB26,2,26/05/2011,yes,1,2,1
2011,TBB26,2,26/05/2011,yes,1,3,2
2011,TBB26,2,26/05/2011,yes,2,3,2
2011,TBB26,2,26/05/2011,no,3,,0
2011,TBB26,2,26/05/2011,yes,4,3,1
2011,TBB26,2,26/05/2011,yes,5,1,1
2011,TBB26,2,26/05/2011,yes,5,2,1
2011,TBB26,2,26/05/2011,yes,5,3,3
2011,TBB26,3,8/06/2011,yes,1,3,2
2011,TBB26,3,8/06/2011,no,2,,0
2011,TBB26,3,8/06/2011,no,3,,0
2011,TBB26,3,8/06/2011,yes,4,2,1
2011,TBB26,3,8/06/2011,yes,5,2,3
2011,TBB26,3,8/06/2011,yes,5,3,3
2011,TBB27,1,16/06/2011,no,1,,0
2011,TBB27,1,16/06/2011,no,2,,0
2011,TBB27,1,16/06/2011,yes,3,2,1
2011,TBB27,1,16/06/2011,yes,4,2,1
2011,TBB27,1,16/06/2011,yes,4,3,1
2011,TBB27,1,16/06/2011,yes,5,3,1
2011,TBB27,2,17/06/2011,no,1,,0
2011,TBB27,2,17/06/2011,no,2,,0
2011,TBB27,2,17/06/2011,yes,3,3,1
2011,TBB27,2,17/06/2011,yes,4,3,1
2011,TBB27,2,17/06/2011,no,5,,0
2011,TBB28,1,4/06/2011,yes,1,2,1
2011,TBB28,1,4/06/2011,yes,1,3,2
2011,TBB28,1,4/06/2011,yes,2,2,1
2011,TBB28,1,4/06/2011,yes,2,3,2
2011,TBB28,1,4/06/2011,no,3,,0
2011,TBB28,1,4/06/2011,no,4,,0
2011,TBB28,1,4/06/2011,yes,5,2,1
2011,TBB28,2,6/06/2011,yes,1,2,2
2011,TBB28,2,6/06/2011,yes,1,3,2
2011,TBB28,2,6/06/2011,yes,2,2,3
2011,TBB28,2,6/06/2011,yes,3,3,1
2011,TBB28,2,6/06/2011,yes,4,2,1
2011,TBB28,2,6/06/2011,yes,5,3,1
2011,TBB28,3,7/06/2011,yes,1,2,3
2011,TBB28,3,7/06/2011,yes,2,2,2
2011,TBB28,3,7/06/2011,yes,2,3,1
2011,TBB28,3,7/06/2011,yes,3,2,3
2011,TBB28,3,7/06/2011,yes,4,2,3
2011,TBB28,3,7/06/2011,yes,5,1,1
2011,TBB28,3,7/06/2011,yes,5,2,5
2011,TBB29,1,27/05/2011,yes,1,2,1
2011,TBB29,1,27/05/2011,yes,1,3,3
2011,TBB29,1,27/05/2011,yes,2,1,1
2011,TBB29,1,27/05/2011,yes,2,2,2
2011,TBB29,1,27/05/2011,yes,2,3,3
2011,TBB29,1,27/05/2011,yes,3,1,2
2011,TBB29,1,27/05/2011,yes,3,2,3
2011,TBB29,1,27/05/2011,yes,3,3,3
2011,TBB29,1,27/05/2011,yes,4,2,2
2011,TBB29,1,27/05/2011,yes,4,3,3
2011,TBB29,1,27/05/2011,yes,5,2,6
2011,TBB29,1,27/05/2011,yes,5,3,5
2011,TBB29,2,28/05/2011,yes,1,2,2
2011,TBB29,2,28/05/2011,yes,1,3,3
2011,TBB29,2,28/05/2011,yes,2,2,2
2011,TBB29,2,28/05/2011,yes,2,3,2
2011,TBB29,2,28/05/2011,yes,3,1,1
2011,TBB29,2,28/05/2011,yes,3,2,3
2011,TBB29,2,28/05/2011,yes,3,3,3
2011,TBB29,2,28/05/2011,yes,4,2,4
2011,TBB29,2,28/05/2011,yes,4,3,4
2011,TBB29,2,28/05/2011,yes,5,1,1
2011,TBB29,2,28/05/2011,yes,5,2,5
2011,TBB29,2,28/05/2011,yes,5,3,4
2011,TBB29,3,29/05/2011,yes,1,2,2
2011,TBB29,3,29/05/2011,yes,1,3,1
2011,TBB29,3,29/05/2011,yes,2,1,1
2011,TBB29,3,29/05/2011,yes,2,2,4
2011,TBB29,3,29/05/2011,yes,2,3,1
2011,TBB29,3,29/05/2011,yes,3,1,1
2011,TBB29,3,29/05/2011,yes,3,2,2
2011,TBB29,3,29/05/2011,yes,3,3,3
2011,TBB29,3,29/05/2011,yes,4,1,1
2011,TBB29,3,29/05/2011,yes,4,2,3
2011,TBB29,3,29/05/2011,yes,4,3,1
2011,TBB29,3,29/05/2011,yes,5,1,2
2011,TBB29,3,29/05/2011,yes,5,2,1
2011,TBB29,3,29/05/2011,yes,5,3,1
2011,TBB30,1,1/06/2011,yes,1,3,3
2011,TBB30,1,1/06/2011,yes,2,1,1
2011,TBB30,1,1/06/2011,yes,2,2,1
2011,TBB30,1,1/06/2011,no,3,,0
2011,TBB30,1,1/06/2011,yes,4,3,2
2011,TBB30,1,1/06/2011,yes,5,3,1
2011,TBB30,2,2/06/2011,yes,1,2,1
2011,TBB30,2,2/06/2011,yes,1,3,2
2011,TBB30,2,2/06/2011,no,2,,0
2011,TBB30,2,2/06/2011,no,3,,0
2011,TBB30,2,2/06/2011,yes,4,3,3
2011,TBB30,2,2/06/2011,no,5,,0
2011,TBB30,3,3/06/2011,yes,1,2,3
2011,TBB30,3,3/06/2011,yes,1,3,1
2011,TBB30,3,3/06/2011,yes,2,3,1
2011,TBB30,3,3/06/2011,yes,3,3,1
2011,TBB30,3,3/06/2011,yes,4,3,1
2011,TBB30,3,3/06/2011,yes,5,1,1
2011,TBB30,3,3/06/2011,yes,5,3,1
2011,TBB31,1,1/06/2011,no,1,,0
2011,TBB31,1,1/06/2011,yes,2,3,2
2011,TBB31,1,1/06/2011,no,3,,0
2011,TBB31,1,1/06/2011,no,4,,0
2011,TBB31,1,1/06/2011,no,5,,0
2011,TBB31,2,2/06/2011,no,1,,0
2011,TBB31,2,2/06/2011,yes,2,3,2
2011,TBB31,2,2/06/2011,no,3,,0
2011,TBB31,2,2/06/2011,no,4,,0
2011,TBB31,2,2/06/2011,no,5,,0
2011,TBB31,3,4/06/2011,no,1,,0
2011,TBB31,3,4/06/2011,yes,2,3,2
2011,TBB31,3,4/06/2011,no,3,,0
2011,TBB31,3,4/06/2011,no,4,,0
2011,TBB31,3,4/06/2011,no,5,,0
2011,TBB32,1,1/06/2011,no,1,,0
2011,TBB32,1,1/06/2011,no,2,,0
2011,TBB32,1,1/06/2011,yes,3,1,1
2011,TBB32,1,1/06/2011,yes,3,2,3
2011,TBB32,1,1/06/2011,yes,4,2,4
2011,TBB32,1,1/06/2011,yes,4,3,1
2011,TBB32,1,1/06/2011,yes,5,3,1
2011,TBB32,2,2/06/2011,no,1,,0
2011,TBB32,2,2/06/2011,no,2,,0
2011,TBB32,2,2/06/2011,yes,3,1,1
2011,TBB32,2,2/06/2011,yes,3,2,4
2011,TBB32,2,2/06/2011,yes,4,3,1
2011,TBB32,2,2/06/2011,yes,5,3,1
2011,TBB32,3,4/06/2011,no,1,,0
2011,TBB32,3,4/06/2011,no,2,,0
2011,TBB32,3,4/06/2011,yes,3,1,1
2011,TBB32,3,4/06/2011,yes,3,2,3
2011,TBB32,3,4/06/2011,yes,4,1,2
2011,TBB32,3,4/06/2011,yes,5,1,2
2011,TBB32,3,4/06/2011,yes,5,2,1
2011,TBB33,1,8/06/2011,yes,1,2,1
2011,TBB33,1,8/06/2011,no,2,,0
2011,TBB33,1,8/06/2011,no,3,,0
2011,TBB33,1,8/06/2011,yes,4,2,1
2011,TBB33,1,8/06/2011,yes,5,3,1
2011,TBB33,2,9/06/2011,yes,1,2,1
2011,TBB33,2,9/06/2011,no,2,,0
2011,TBB33,2,9/06/2011,no,3,,0
2011,TBB33,2,9/06/2011,yes,4,2,1
2011,TBB33,2,9/06/2011,yes,5,3,2
2011,TBB33,3,10/06/2011,yes,1,2,1
2011,TBB33,3,10/06/2011,no,2,,0
2011,TBB33,3,10/06/2011,no,3,,0
2011,TBB33,3,10/06/2011,yes,4,2,1
2011,TBB33,3,10/06/2011,yes,5,3,1
2011,TBB34,1,25/05/2011,yes,1,1,2
2011,TBB34,1,25/05/2011,yes,1,2,4
2011,TBB34,1,25/05/2011,yes,2,1,3
2011,TBB34,1,25/05/2011,yes,2,2,4
2011,TBB34,1,25/05/2011,yes,2,3,1
2011,TBB34,1,25/05/2011,yes,3,1,2
2011,TBB34,1,25/05/2011,yes,3,2,1
2011,TBB34,1,25/05/2011,yes,4,1,1
2011,TBB34,1,25/05/2011,yes,4,2,3
2011,TBB34,1,25/05/2011,yes,4,3,1
2011,TBB34,1,25/05/2011,yes,5,1,4
2011,TBB34,1,25/05/2011,yes,5,2,3
2011,TBB34,2,26/05/2011,yes,1,1,3
2011,TBB34,2,26/05/2011,yes,1,2,3
2011,TBB34,2,26/05/2011,yes,2,1,1
2011,TBB34,2,26/05/2011,yes,2,2,2
2011,TBB34,2,26/05/2011,yes,3,1,1
2011,TBB34,2,26/05/2011,yes,3,2,4
2011,TBB34,2,26/05/2011,yes,4,1,1
2011,TBB34,2,26/05/2011,yes,4,2,3
2011,TBB34,2,26/05/2011,yes,5,1,5
2011,TBB34,2,26/05/2011,yes,5,2,4
2011,TBB34,2,26/05/2011,yes,5,3,2
2011,TBB34,3,28/05/2011,yes,1,1,3
2011,TBB34,3,28/05/2011,yes,1,2,3
2011,TBB34,3,28/05/2011,yes,1,3,2
2011,TBB34,3,28/05/2011,yes,2,1,2
2011,TBB34,3,28/05/2011,yes,2,2,5
2011,TBB34,3,28/05/2011,yes,2,3,1
2011,TBB34,3,28/05/2011,yes,3,1,1
2011,TBB34,3,28/05/2011,yes,3,2,2
2011,TBB34,3,28/05/2011,yes,3,3,1
2011,TBB34,3,28/05/2011,yes,4,1,2
2011,TBB34,3,28/05/2011,yes,4,2,2
2011,TBB34,3,28/05/2011,yes,4,3,3
2011,TBB34,3,28/05/2011,yes,5,1,1
2011,TBB34,3,28/05/2011,yes,5,2,5
2011,TBB34,3,28/05/2011,yes,5,3,2
2011,TBB36,1,27/05/2011,no,1,,0
2011,TBB36,1,27/05/2011,no,2,,0
2011,TBB36,1,27/05/2011,no,3,,0
2011,TBB36,1,27/05/2011,no,4,,0
2011,TBB36,1,27/05/2011,no,5,,0
2011,TBB37,1,1/06/2011,yes,1,2,3
2011,TBB37,1,1/06/2011,yes,1,3,2
2011,TBB37,1,1/06/2011,yes,2,3,2
2011,TBB37,1,1/06/2011,yes,3,2,2
2011,TBB37,1,1/06/2011,yes,4,2,3
2011,TBB37,1,1/06/2011,yes,4,3,2
2011,TBB37,1,1/06/2011,yes,5,2,3
2011,TBB37,1,1/06/2011,yes,5,3,1
2011,TBB37,2,2/06/2011,yes,1,1,1
2011,TBB37,2,2/06/2011,yes,1,2,1
2011,TBB37,2,2/06/2011,yes,1,3,2
2011,TBB37,2,2/06/2011,yes,2,1,1
2011,TBB37,2,2/06/2011,yes,2,2,1
2011,TBB37,2,2/06/2011,yes,2,3,1
2011,TBB37,2,2/06/2011,yes,3,3,1
2011,TBB37,2,2/06/2011,yes,4,2,2
2011,TBB37,2,2/06/2011,yes,4,3,1
2011,TBB37,2,2/06/2011,yes,5,1,1
2011,TBB37,2,2/06/2011,yes,5,2,2
2011,TBB37,2,2/06/2011,yes,5,3,1
2011,TBB37,3,6/06/2011,yes,1,1,1
2011,TBB37,3,6/06/2011,yes,1,2,3
2011,TBB37,3,6/06/2011,yes,1,3,1
2011,TBB37,3,6/06/2011,yes,2,2,3
2011,TBB37,3,6/06/2011,yes,3,2,3
2011,TBB37,3,6/06/2011,yes,3,3,1
2011,TBB37,3,6/06/2011,yes,4,1,1
2011,TBB37,3,6/06/2011,yes,4,2,2
2011,TBB37,3,6/06/2011,yes,5,1,1
2011,TBB37,3,6/06/2011,yes,5,2,3
2011,TBB37,3,6/06/2011,yes,5,3,1
2011,TBB38,1,6/06/2011,yes,1,2,3
2011,TBB38,1,6/06/2011,yes,1,3,2
2011,TBB38,1,6/06/2011,yes,2,1,1
2011,TBB38,1,6/06/2011,yes,2,2,2
2011,TBB38,1,6/06/2011,yes,2,3,1
2011,TBB38,1,6/06/2011,yes,3,2,2
2011,TBB38,1,6/06/2011,yes,3,3,1
2011,TBB38,1,6/06/2011,yes,4,2,3
2011,TBB38,1,6/06/2011,yes,5,2,2
2011,TBB38,2,7/06/2011,yes,1,2,4
2011,TBB38,2,7/06/2011,yes,1,3,1
2011,TBB38,2,7/06/2011,yes,2,1,2
2011,TBB38,2,7/06/2011,yes,2,2,4
2011,TBB38,2,7/06/2011,yes,2,3,1
2011,TBB38,2,7/06/2011,yes,3,2,2
2011,TBB38,2,7/06/2011,yes,3,3,3
2011,TBB38,2,7/06/2011,yes,4,2,2
2011,TBB38,2,7/06/2011,yes,4,3,2
2011,TBB38,2,7/06/2011,yes,5,2,2
2011,TBB38,2,7/06/2011,yes,5,3,2
2011,TBB38,3,9/06/2011,yes,1,1,2
2011,TBB38,3,9/06/2011,yes,1,2,3
2011,TBB38,3,9/06/2011,yes,1,3,3
2011,TBB38,3,9/06/2011,yes,2,1,1
2011,TBB38,3,9/06/2011,yes,2,3,1
2011,TBB38,3,9/06/2011,yes,3,2,1
2011,TBB38,3,9/06/2011,yes,4,2,1
2011,TBB38,3,9/06/2011,yes,4,3,1
2011,TBB38,3,9/06/2011,yes,5,3,3
2011,TBB39,1,5/06/2011,no,1,,0
2011,TBB39,1,5/06/2011,yes,2,1,1
2011,TBB39,1,5/06/2011,yes,2,2,1
2011,TBB39,1,5/06/2011,yes,2,3,1
2011,TBB39,1,5/06/2011,yes,3,1,1
2011,TBB39,1,5/06/2011,yes,3,2,2
2011,TBB39,1,5/06/2011,yes,3,3,2
2011,TBB39,1,5/06/2011,no,4,,0
2011,TBB39,1,5/06/2011,yes,5,2,2
2011,TBB39,1,5/06/2011,yes,5,3,1
2011,TBB39,2,7/06/2011,yes,1,2,1
2011,TBB39,2,7/06/2011,yes,2,2,3
2011,TBB39,2,7/06/2011,yes,2,3,1
2011,TBB39,2,7/06/2011,yes,3,2,1
2011,TBB39,2,7/06/2011,yes,3,3,1
2011,TBB39,2,7/06/2011,no,4,,0
2011,TBB39,2,7/06/2011,no,5,,0
2011,TBB39,3,9/06/2011,yes,1,2,1
2011,TBB39,3,9/06/2011,yes,1,3,1
2011,TBB39,3,9/06/2011,no,2,,0
2011,TBB39,3,9/06/2011,yes,3,2,2
2011,TBB39,3,9/06/2011,yes,3,3,2
2011,TBB39,3,9/06/2011,yes,4,2,2
2011,TBB39,3,9/06/2011,no,5,,0
2011,TBB40,1,30/05/2011,yes,1,1,1
2011,TBB40,1,30/05/2011,yes,1,2,3
2011,TBB40,1,30/05/2011,yes,1,3,5
2011,TBB40,1,30/05/2011,yes,2,2,4
2011,TBB40,1,30/05/2011,yes,2,3,6
2011,TBB40,1,30/05/2011,yes,3,1,1
2011,TBB40,1,30/05/2011,yes,3,2,6
2011,TBB40,1,30/05/2011,yes,3,3,3
2011,TBB40,1,30/05/2011,yes,4,1,1
2011,TBB40,1,30/05/2011,yes,4,2,3
2011,TBB40,1,30/05/2011,yes,4,3,3
2011,TBB40,1,30/05/2011,yes,5,1,1
2011,TBB40,1,30/05/2011,yes,5,3,2
2011,TBB40,2,31/05/2011,yes,1,1,1
2011,TBB40,2,31/05/2011,yes,1,2,2
2011,TBB40,2,31/05/2011,yes,1,3,5
2011,TBB40,2,31/05/2011,yes,2,2,5
2011,TBB40,2,31/05/2011,yes,2,3,5
2011,TBB40,2,31/05/2011,yes,3,2,6
2011,TBB40,2,31/05/2011,yes,3,3,4
2011,TBB40,2,31/05/2011,yes,4,1,1
2011,TBB40,2,31/05/2011,yes,4,2,6
2011,TBB40,2,31/05/2011,yes,4,3,4
2011,TBB40,2,31/05/2011,yes,5,1,1
2011,TBB40,2,31/05/2011,yes,5,2,5
2011,TBB40,2,31/05/2011,yes,5,3,3
2011,TBB40,3,6/06/2011,yes,1,2,2
2011,TBB40,3,6/06/2011,yes,2,2,5
2011,TBB40,3,6/06/2011,yes,3,1,1
2011,TBB40,3,6/06/2011,yes,3,2,1
2011,TBB40,3,6/06/2011,yes,3,3,1
2011,TBB40,3,6/06/2011,yes,4,2,4
2011,TBB40,3,6/06/2011,yes,5,1,1
2011,TBB40,3,6/06/2011,yes,5,2,1
2011,TBB40,3,6/06/2011,yes,5,3,1
2011,TBB41,1,6/06/2011,yes,1,1,1
2011,TBB41,1,6/06/2011,yes,1,2,1
2011,TBB41,1,6/06/2011,yes,2,2,1
2011,TBB41,1,6/06/2011,yes,3,2,2
2011,TBB41,1,6/06/2011,yes,3,3,1
2011,TBB41,1,6/06/2011,yes,4,1,1
2011,TBB41,1,6/06/2011,yes,4,2,3
2011,TBB41,1,6/06/2011,yes,4,3,1
2011,TBB41,1,6/06/2011,yes,5,1,1
2011,TBB41,1,6/06/2011,yes,5,2,3
2011,TBB41,2,7/06/2011,yes,1,3,2
2011,TBB41,2,7/06/2011,yes,2,1,1
2011,TBB41,2,7/06/2011,yes,2,2,1
2011,TBB41,2,7/06/2011,yes,2,3,1
2011,TBB41,2,7/06/2011,yes,3,2,1
2011,TBB41,2,7/06/2011,yes,3,3,2
2011,TBB41,2,7/06/2011,yes,4,1,1
2011,TBB41,2,7/06/2011,yes,4,3,1
2011,TBB41,2,7/06/2011,yes,5,2,1
2011,TBB41,2,7/06/2011,yes,5,3,1
2011,TBB41,3,8/06/2011,yes,1,1,1
2011,TBB41,3,8/06/2011,yes,1,2,2
2011,TBB41,3,8/06/2011,yes,2,1,1
2011,TBB41,3,8/06/2011,yes,2,2,2
2011,TBB41,3,8/06/2011,yes,3,3,3
2011,TBB41,3,8/06/2011,yes,4,2,1
2011,TBB41,3,8/06/2011,yes,5,2,1
2011,TBB42,1,25/05/2011,no,1,,0
2011,TBB42,1,25/05/2011,no,2,,0
2011,TBB42,1,25/05/2011,no,3,,0
2011,TBB42,1,25/05/2011,yes,4,3,1
2011,TBB42,1,25/05/2011,yes,5,2,1
2011,TBB42,2,4/06/2011,no,1,,0
2011,TBB42,2,4/06/2011,no,2,,0
2011,TBB42,2,4/06/2011,no,3,,0
2011,TBB42,2,4/06/2011,no,4,,0
2011,TBB42,2,4/06/2011,yes,5,2,1
2011,TBB42,3,8/06/2011,no,1,,0
2011,TBB42,3,8/06/2011,no,2,,0
2011,TBB42,3,8/06/2011,no,3,,0
2011,TBB42,3,8/06/2011,yes,4,3,1
2011,TBB42,3,8/06/2011,yes,5,2,1
2011,TBB43,1,28/05/2011,yes,1,1,1
2011,TBB43,1,28/05/2011,yes,1,2,4
2011,TBB43,1,28/05/2011,yes,1,3,4
2011,TBB43,1,28/05/2011,yes,2,1,1
2011,TBB43,1,28/05/2011,yes,2,2,6
2011,TBB43,1,28/05/2011,yes,2,3,4
2011,TBB43,1,28/05/2011,yes,3,1,2
2011,TBB43,1,28/05/2011,yes,3,2,5
2011,TBB43,1,28/05/2011,yes,3,3,5
2011,TBB43,1,28/05/2011,yes,4,1,1
2011,TBB43,1,28/05/2011,yes,4,2,4
2011,TBB43,1,28/05/2011,yes,4,3,5
2011,TBB43,1,28/05/2011,yes,5,1,2
2011,TBB43,1,28/05/2011,yes,5,2,3
2011,TBB43,1,28/05/2011,yes,5,3,4
2011,TBB43,2,30/05/2011,yes,1,2,8
2011,TBB43,2,30/05/2011,yes,1,3,5
2011,TBB43,2,30/05/2011,yes,2,2,3
2011,TBB43,2,30/05/2011,yes,2,3,4
2011,TBB43,2,30/05/2011,yes,3,1,2
2011,TBB43,2,30/05/2011,yes,3,2,4
2011,TBB43,2,30/05/2011,yes,3,3,4
2011,TBB43,2,30/05/2011,yes,4,1,1
2011,TBB43,2,30/05/2011,yes,4,2,4
2011,TBB43,2,30/05/2011,yes,4,3,4
2011,TBB43,2,30/05/2011,yes,5,1,1
2011,TBB43,2,30/05/2011,yes,5,2,1
2011,TBB43,2,30/05/2011,yes,5,3,5
2011,TBB43,3,31/05/2011,yes,1,1,1
2011,TBB43,3,31/05/2011,yes,1,2,3
2011,TBB43,3,31/05/2011,yes,1,3,5
2011,TBB43,3,31/05/2011,yes,2,1,2
2011,TBB43,3,31/05/2011,yes,2,2,5
2011,TBB43,3,31/05/2011,yes,2,3,4
2011,TBB43,3,31/05/2011,yes,3,1,1
2011,TBB43,3,31/05/2011,yes,3,2,4
2011,TBB43,3,31/05/2011,yes,3,3,5
2011,TBB43,3,31/05/2011,yes,4,1,1
2011,TBB43,3,31/05/2011,yes,4,2,5
2011,TBB43,3,31/05/2011,yes,4,3,4
2011,TBB43,3,31/05/2011,yes,5,2,3
2011,TBB43,3,31/05/2011,yes,5,3,3
2011,TBB44,1,7/06/2011,yes,1,1,2
2011,TBB44,1,7/06/2011,yes,1,2,4
2011,TBB44,1,7/06/2011,yes,1,3,1
2011,TBB44,1,7/06/2011,yes,2,1,1
2011,TBB44,1,7/06/2011,yes,2,2,1
2011,TBB44,1,7/06/2011,yes,3,2,4
2011,TBB44,1,7/06/2011,yes,4,2,3
2011,TBB44,1,7/06/2011,yes,5,2,2
2011,TBB44,2,9/06/2011,yes,1,1,1
2011,TBB44,2,9/06/2011,yes,1,2,4
2011,TBB44,2,9/06/2011,yes,1,3,4
2011,TBB44,2,9/06/2011,yes,2,1,1
2011,TBB44,2,9/06/2011,yes,2,2,1
2011,TBB44,2,9/06/2011,yes,2,3,3
2011,TBB44,2,9/06/2011,yes,3,2,3
2011,TBB44,2,9/06/2011,yes,3,3,3
2011,TBB44,2,9/06/2011,yes,4,1,3
2011,TBB44,2,9/06/2011,yes,4,2,2
2011,TBB44,2,9/06/2011,yes,4,3,2
2011,TBB44,2,9/06/2011,yes,5,1,1
2011,TBB44,2,9/06/2011,yes,5,2,1
2011,TBB44,2,9/06/2011,yes,5,3,1
2011,TBB44,3,11/06/2011,yes,1,2,1
2011,TBB44,3,11/06/2011,yes,1,3,1
2011,TBB44,3,11/06/2011,yes,2,2,2
2011,TBB44,3,11/06/2011,yes,3,2,2
2011,TBB44,3,11/06/2011,yes,3,3,3
2011,TBB44,3,11/06/2011,yes,4,1,1
2011,TBB44,3,11/06/2011,yes,4,2,1
2011,TBB44,3,11/06/2011,yes,4,3,4
2011,TBB44,3,11/06/2011,yes,5,1,1
2011,TBB44,3,11/06/2011,yes,5,2,2
2011,TBB44,3,11/06/2011,yes,5,3,4
2011,TBB45,1,2/06/2011,yes,1,1,1
2011,TBB45,1,2/06/2011,yes,1,2,1
2011,TBB45,1,2/06/2011,yes,2,2,2
2011,TBB45,1,2/06/2011,yes,2,3,1
2011,TBB45,1,2/06/2011,yes,3,1,1
2011,TBB45,1,2/06/2011,yes,3,2,3
2011,TBB45,1,2/06/2011,yes,4,2,3
2011,TBB45,1,2/06/2011,yes,4,3,1
2011,TBB45,1,2/06/2011,yes,5,1,1
2011,TBB45,1,2/06/2011,yes,5,2,2
2011,TBB45,2,3/06/2011,yes,1,2,2
2011,TBB45,2,3/06/2011,yes,1,3,1
2011,TBB45,2,3/06/2011,yes,2,2,1
2011,TBB45,2,3/06/2011,yes,2,3,3
2011,TBB45,2,3/06/2011,yes,3,1,1
2011,TBB45,2,3/06/2011,yes,3,2,3
2011,TBB45,2,3/06/2011,yes,3,3,2
2011,TBB45,2,3/06/2011,yes,4,2,3
2011,TBB45,2,3/06/2011,yes,4,3,1
2011,TBB45,2,3/06/2011,yes,5,2,2
2011,TBB45,2,3/06/2011,yes,5,3,2
2011,TBB45,3,4/06/2011,yes,1,2,2
2011,TBB45,3,4/06/2011,yes,1,3,1
2011,TBB45,3,4/06/2011,yes,2,3,1
2011,TBB45,3,4/06/2011,yes,3,2,2
2011,TBB45,3,4/06/2011,yes,3,3,1
2011,TBB45,3,4/06/2011,yes,4,1,1
2011,TBB45,3,4/06/2011,yes,4,2,4
2011,TBB45,3,4/06/2011,yes,5,2,2
2011,TBB45,3,4/06/2011,yes,5,3,1
2011,TBB46,1,1/06/2011,yes,1,2,1
2011,TBB46,1,1/06/2011,yes,1,3,2
2011,TBB46,1,1/06/2011,yes,2,2,2
2011,TBB46,1,1/06/2011,yes,2,3,1
2011,TBB46,1,1/06/2011,no,3,,0
2011,TBB46,1,1/06/2011,yes,4,2,2
2011,TBB46,1,1/06/2011,no,5,,0
2011,TBB46,2,3/06/2011,no,1,,0
2011,TBB46,2,3/06/2011,yes,2,2,2
2011,TBB46,2,3/06/2011,yes,2,3,3
2011,TBB46,2,3/06/2011,yes,3,2,1
2011,TBB46,2,3/06/2011,yes,4,3,1
2011,TBB46,2,3/06/2011,no,5,,0
2011,TBB46,3,5/06/2011,yes,1,2,2
2011,TBB46,3,5/06/2011,yes,2,1,1
2011,TBB46,3,5/06/2011,yes,2,2,1
2011,TBB46,3,5/06/2011,yes,2,3,1
2011,TBB46,3,5/06/2011,yes,3,2,2
2011,TBB46,3,5/06/2011,yes,3,3,1
2011,TBB46,3,5/06/2011,yes,4,2,1
2011,TBB46,3,5/06/2011,yes,4,3,1
2011,TBB46,3,5/06/2011,yes,5,2,1
2011,TBB46,3,5/06/2011,yes,5,3,1
2011,TBB47,1,4/06/2011,yes,1,2,2
2011,TBB47,1,4/06/2011,yes,2,2,1
2011,TBB47,1,4/06/2011,no,3,,0
2011,TBB47,1,4/06/2011,yes,4,2,3
2011,TBB47,1,4/06/2011,yes,5,3,1
2011,TBB47,2,6/06/2011,yes,1,2,2
2011,TBB47,2,6/06/2011,yes,1,3,2
