parm,mean,sd,lcl,25%,median,75%,ucl,Rhat,n.eff,overlap0,f,parm
"db[8,19]",0.249738546,0.070229509,0.111841615,0.202667113,0.249964171,0.296851057,0.387006764,1.000008018,40000,0,1,"db[8,19]"
"db[9,19]",0.250175132,0.069632576,0.114332326,0.202968554,0.25006914,0.297114631,0.386566825,1.000093933,18092,0,1,"db[9,19]"
"db[10,19]",0.250852569,0.069782942,0.113921569,0.203577983,0.251026446,0.298085946,0.387628153,0.999992807,40000,0,1,"db[10,19]"
"db[11,19]",0.250285697,0.069627491,0.113251185,0.203137567,0.250159918,0.297350828,0.386226488,1.000073575,40000,0,1,"db[11,19]"
"db[12,19]",0.250128395,0.069801164,0.112163465,0.203339073,0.250163871,0.296934964,0.386959486,0.999969975,40000,0,1,"db[12,19]"
"db[13,19]",0.250119204,0.069690493,0.113968132,0.203516366,0.249873289,0.296787845,0.387242138,1.000110194,23649,0,1,"db[13,19]"
"db[14,19]",0.250493755,0.070241619,0.113106866,0.202615699,0.250285961,0.297958645,0.388547077,1.000067434,37817,0,1,"db[14,19]"
"db[15,19]",0.250288085,0.069750024,0.113412631,0.202696009,0.249813489,0.29738449,0.388128548,1.000010269,40000,0,1,"db[15,19]"
"db[16,19]",0.250140869,0.070300787,0.11237864,0.202437471,0.250263558,0.297748572,0.388285221,1.000029904,36404,0,1,"db[16,19]"
"db[17,19]",0.250760247,0.069861836,0.112976079,0.203787691,0.25085508,0.297836015,0.387576589,0.999968217,40000,0,1,"db[17,19]"
"db[18,19]",0.249778526,0.070011289,0.112506778,0.202523993,0.249700334,0.297244534,0.386205676,1.000021563,37900,0,1,"db[18,19]"
"db[19,19]",0.25016551,0.069913092,0.112735509,0.202936923,0.250118173,0.297303745,0.386930641,0.999983147,40000,0,1,"db[19,19]"
"db[20,19]",0.250474252,0.0700283,0.113506502,0.203061058,0.250418147,0.29812474,0.387855197,1.000041194,38043,0,1,"db[20,19]"
"db[21,19]",0.250043856,0.070042693,0.112911054,0.202731309,0.249961939,0.297367141,0.386532434,1.000025067,40000,0,1,"db[21,19]"
"db[22,19]",0.249956198,0.069827146,0.113489499,0.202340245,0.250055117,0.297296919,0.386637402,1.000137226,13750,0,1,"db[22,19]"
"db[23,19]",0.250436103,0.070071179,0.113901916,0.202491927,0.250566998,0.297850127,0.388678509,0.999999978,40000,0,1,"db[23,19]"
"db[24,19]",0.249856692,0.069762772,0.112787281,0.202175297,0.250302504,0.296948337,0.386786638,1.000033702,40000,0,1,"db[24,19]"
"db[25,19]",0.249731491,0.06937524,0.113257859,0.203225477,0.250238217,0.295758351,0.386152244,0.999983417,40000,0,1,"db[25,19]"
"db[26,19]",0.251066794,0.069616365,0.11393717,0.203986267,0.251107396,0.298244121,0.387059422,1.00006745,25894,0,1,"db[26,19]"
"db[27,19]",0.249964004,0.070053892,0.11394231,0.202429282,0.249773836,0.297346036,0.38822064,1.000041279,32840,0,1,"db[27,19]"
"db[28,19]",0.249623613,0.070274658,0.111080368,0.202311154,0.249794691,0.29687782,0.387710961,1.000098749,20908,0,1,"db[28,19]"
"db[29,19]",0.250100945,0.070150382,0.111400245,0.202600246,0.250455523,0.29756708,0.386753785,1.000011376,40000,0,1,"db[29,19]"
"db[30,19]",0.249495471,0.070292173,0.112598358,0.201397482,0.249255296,0.297150725,0.387785074,0.99999869,40000,0,1,"db[30,19]"
"db[31,19]",0.250171552,0.070050718,0.112510477,0.20306605,0.250508297,0.297381953,0.387648036,1.000007663,40000,0,1,"db[31,19]"
"db[32,19]",0.250137981,0.069994923,0.113066456,0.20365443,0.249904827,0.296799306,0.388136672,0.999963556,40000,0,1,"db[32,19]"
"db[33,19]",0.249811214,0.070149772,0.111440816,0.202546937,0.250193867,0.297393671,0.38715557,1.000033065,40000,0,1,"db[33,19]"
"db[34,19]",0.24985035,0.070005293,0.112180677,0.202702527,0.250139825,0.297399155,0.386178408,1.00000533,40000,0,1,"db[34,19]"
"db[35,19]",0.250305873,0.06994595,0.112569384,0.203225602,0.250137208,0.297528654,0.387240691,1.000005755,40000,0,1,"db[35,19]"
"db[36,19]",0.250754875,0.070049133,0.113501083,0.203673665,0.250241764,0.298125352,0.388410715,1.000134023,17322,0,1,"db[36,19]"
"db[37,19]",0.250173976,0.070056986,0.111719397,0.20308017,0.250189433,0.296994841,0.38931152,0.999991249,40000,0,1,"db[37,19]"
"db[38,19]",0.250181221,0.070121607,0.113475243,0.202544218,0.250098189,0.297703484,0.388173945,1.000055016,32070,0,1,"db[38,19]"
"db[1,20]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,20]"
"db[2,20]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,20]"
"db[3,20]",0,0,0,0,0,0,0,NA,1,1,1,"db[3,20]"
"db[4,20]",0.250190319,0.069806017,0.112584485,0.203233826,0.249687213,0.29744597,0.386527359,1.000078006,30675,0,1,"db[4,20]"
"db[5,20]",0.250437965,0.070208929,0.112841677,0.203249547,0.251040031,0.297660029,0.388533205,1.000109431,17271,0,1,"db[5,20]"
"db[6,20]",0.250139852,0.070068729,0.113783852,0.202737183,0.249959883,0.297284887,0.388155643,1.000028826,33370,0,1,"db[6,20]"
"db[7,20]",0.249875759,0.070048689,0.112583813,0.202098388,0.249902828,0.297515469,0.386624292,1.000111904,27853,0,1,"db[7,20]"
"db[8,20]",0.250075827,0.070426845,0.113275805,0.202285067,0.249517568,0.297181272,0.389697924,1.00003348,33021,0,1,"db[8,20]"
"db[9,20]",0.250176827,0.069934818,0.11320816,0.202686041,0.250689655,0.297387214,0.387147875,1.000052531,40000,0,1,"db[9,20]"
"db[10,20]",0.250307843,0.069768171,0.114684982,0.202871735,0.250015996,0.297451255,0.38857575,1.000020143,40000,0,1,"db[10,20]"
"db[11,20]",0.250052953,0.069790314,0.11268415,0.202823236,0.249948608,0.296817586,0.387096782,0.999965715,40000,0,1,"db[11,20]"
"db[12,20]",0.250401448,0.069907512,0.113554639,0.203546076,0.250653905,0.297690008,0.386912244,1.000018926,40000,0,1,"db[12,20]"
"db[13,20]",0.249828572,0.070115877,0.11225355,0.202417433,0.250091084,0.296868878,0.386918473,0.999985313,40000,0,1,"db[13,20]"
"db[14,20]",0.250219543,0.070016475,0.113028711,0.202871646,0.250353298,0.29688869,0.389341459,1.000046948,29536,0,1,"db[14,20]"
"db[15,20]",0.250105171,0.07006719,0.112405231,0.203100586,0.249605016,0.297100827,0.38858854,1.000040993,32763,0,1,"db[15,20]"
"db[16,20]",0.250398522,0.069731866,0.112375584,0.203461573,0.251042987,0.297539129,0.386951725,1.000037124,40000,0,1,"db[16,20]"
"db[17,20]",0.250242154,0.06971171,0.113455149,0.203136255,0.250549071,0.297368299,0.387486155,1.000036188,38650,0,1,"db[17,20]"
"db[18,20]",0.249708231,0.069891769,0.111992058,0.202994631,0.250157518,0.296660648,0.386893803,1.000106546,16881,0,1,"db[18,20]"
"db[19,20]",0.250154978,0.069797018,0.112716212,0.202954587,0.249969859,0.297301378,0.387241365,0.999981485,40000,0,1,"db[19,20]"
"db[20,20]",0.250244481,0.070119965,0.113481703,0.203034085,0.250523274,0.297418987,0.38837779,1.000083504,22978,0,1,"db[20,20]"
"db[21,20]",0.249692743,0.070344343,0.111535993,0.201788992,0.249774892,0.29688529,0.387599446,1.000183829,12632,0,1,"db[21,20]"
"db[22,20]",0.249885453,0.070101563,0.113176214,0.202547693,0.249883909,0.296654482,0.387418765,1.000125042,17342,0,1,"db[22,20]"
"db[23,20]",0.249573929,0.069842326,0.112159853,0.202829791,0.249515015,0.29672442,0.385934894,1.000048775,34919,0,1,"db[23,20]"
"db[24,20]",0.249962899,0.069768513,0.11303546,0.202837165,0.249733228,0.297319046,0.385791851,1.000001838,40000,0,1,"db[24,20]"
"db[25,20]",0.249984753,0.070474689,0.111450068,0.20296487,0.249694447,0.297602769,0.388571345,1.000009819,40000,0,1,"db[25,20]"
"db[26,20]",0.250979852,0.069794094,0.114406596,0.203887773,0.250915438,0.297847373,0.388350687,1.000075252,22495,0,1,"db[26,20]"
"db[27,20]",0.249958718,0.069526847,0.114218598,0.202914307,0.250451536,0.296873915,0.386824611,0.999988637,40000,0,1,"db[27,20]"
"db[28,20]",0.250049325,0.070031308,0.112756307,0.202821345,0.249760703,0.297060092,0.388383912,0.999987222,40000,0,1,"db[28,20]"
"db[29,20]",0.250016633,0.069942506,0.113576018,0.202990083,0.250003433,0.296894293,0.386741089,1.000083834,25812,0,1,"db[29,20]"
"db[30,20]",0.25036016,0.069973033,0.112903889,0.202570544,0.250472826,0.297541241,0.388070678,0.999965798,40000,0,1,"db[30,20]"
"db[31,20]",0.249644171,0.069680288,0.113666839,0.203050192,0.24884742,0.296076408,0.387828462,0.999990024,40000,0,1,"db[31,20]"
"db[32,20]",0.250927844,0.069851633,0.114888717,0.203364323,0.250797699,0.297658707,0.3883497,1.000114052,23673,0,1,"db[32,20]"
"db[33,20]",0.249375815,0.070541873,0.112957107,0.201479807,0.249261318,0.296748486,0.388614702,1.000104324,21635,0,1,"db[33,20]"
"db[34,20]",0.249712634,0.070159625,0.112286783,0.201969063,0.249867011,0.297408532,0.387894248,1.000064134,23858,0,1,"db[34,20]"
"db[35,20]",0.249794524,0.069598276,0.113101547,0.20285784,0.249520944,0.296787028,0.386330733,1.000068981,33630,0,1,"db[35,20]"
"db[36,20]",0.250017158,0.069745933,0.113044833,0.202940952,0.249874673,0.297100523,0.386525976,1.000015406,40000,0,1,"db[36,20]"
"db[37,20]",0.249851422,0.069640739,0.11459492,0.202260257,0.249403149,0.297024477,0.385979415,1.000023515,40000,0,1,"db[37,20]"
"db[38,20]",0.250035009,0.069874781,0.113076567,0.203134121,0.249669957,0.297342568,0.386876078,1.000180164,17680,0,1,"db[38,20]"
"db[1,21]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,21]"
"db[2,21]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,21]"
"db[3,21]",0,0,0,0,0,0,0,NA,1,1,1,"db[3,21]"
"db[4,21]",0.249892019,0.070115896,0.113228925,0.202448035,0.249946201,0.297152799,0.388149336,1.00002016,40000,0,1,"db[4,21]"
"db[5,21]",0.249959044,0.070000392,0.112012351,0.202999859,0.250215125,0.296959712,0.387049947,1.000036373,30476,0,1,"db[5,21]"
"db[6,21]",0.250207088,0.070240834,0.111374875,0.203259416,0.250081363,0.296874851,0.388474972,1.000093671,32053,0,1,"db[6,21]"
"db[7,21]",0.249951327,0.069813324,0.112052082,0.20301623,0.250112433,0.297185653,0.387492608,1.00008181,19601,0,1,"db[7,21]"
"db[8,21]",0.249203413,0.069688241,0.11177313,0.202185288,0.249210332,0.296088122,0.385169268,1.000001219,40000,0,1,"db[8,21]"
"db[9,21]",0.249949049,0.069729479,0.113027235,0.202764065,0.249919317,0.297132769,0.38617961,1.000103391,22901,0,1,"db[9,21]"
"db[10,21]",0.249836751,0.070013269,0.112587881,0.20245874,0.249607501,0.297316045,0.387213299,1.00006151,26326,0,1,"db[10,21]"
"db[11,21]",0.249892626,0.06996739,0.112767688,0.202711173,0.249936636,0.297057687,0.38709863,1.000033048,37217,0,1,"db[11,21]"
"db[12,21]",0.25013719,0.069823212,0.112850325,0.203017525,0.249790581,0.297204815,0.386869277,1.000034038,36254,0,1,"db[12,21]"
"db[13,21]",0.250475016,0.069611198,0.112562757,0.20362123,0.250496544,0.297214271,0.386079966,1.000060099,25666,0,1,"db[13,21]"
"db[14,21]",0.249764382,0.069877407,0.111737678,0.202894877,0.250003052,0.296466864,0.387722104,1.000049143,40000,0,1,"db[14,21]"
"db[15,21]",0.249935126,0.070089967,0.111472575,0.202882391,0.249995111,0.296966653,0.387272817,1.000100955,24635,0,1,"db[15,21]"
"db[16,21]",0.250672412,0.069972346,0.1132654,0.203774265,0.250710721,0.297609523,0.388373187,1.000119559,19628,0,1,"db[16,21]"
"db[17,21]",0.250414582,0.070013902,0.113462555,0.202968914,0.250255542,0.297999367,0.387726212,1.000034834,40000,0,1,"db[17,21]"
"db[18,21]",0.249973133,0.069588229,0.114302266,0.20326769,0.249874544,0.296787841,0.386514017,1.000001746,40000,0,1,"db[18,21]"
"db[19,21]",0.250207379,0.069741959,0.11349495,0.203551935,0.250176646,0.296898831,0.388104394,1.000069961,40000,0,1,"db[19,21]"
"db[20,21]",0.24995715,0.06999311,0.112570381,0.202435629,0.249673184,0.297443114,0.387596354,1.000100703,22488,0,1,"db[20,21]"
"db[21,21]",0.250559135,0.069848268,0.114148437,0.20363994,0.250066002,0.29759563,0.388813351,1.00000087,40000,0,1,"db[21,21]"
"db[22,21]",0.250243956,0.069430247,0.113887806,0.203376982,0.250056158,0.296948599,0.385981265,1.00004557,40000,0,1,"db[22,21]"
"db[23,21]",0.249985418,0.070053009,0.113656794,0.202467365,0.249895501,0.297184141,0.387917526,0.999994461,40000,0,1,"db[23,21]"
"db[24,21]",0.250192614,0.070411669,0.11132015,0.203342581,0.250161137,0.297523295,0.388211674,1.000127207,20407,0,1,"db[24,21]"
"db[25,21]",0.250690755,0.069889969,0.113704405,0.203345001,0.250770771,0.297932194,0.38748658,1.00004425,28751,0,1,"db[25,21]"
"db[26,21]",0.250380593,0.069957432,0.112621938,0.203123742,0.250231919,0.297313818,0.386784143,0.999970855,40000,0,1,"db[26,21]"
"db[27,21]",0.249678285,0.06964695,0.113931454,0.20278259,0.249570381,0.296244199,0.386577214,0.99998017,40000,0,1,"db[27,21]"
"db[28,21]",0.249506622,0.069782697,0.113170843,0.202262704,0.249235234,0.296788674,0.386578127,1.000051143,26503,0,1,"db[28,21]"
"db[29,21]",0.250501489,0.070068004,0.113556633,0.203131991,0.250585301,0.297824219,0.386986061,0.999979507,40000,0,1,"db[29,21]"
"db[30,21]",0.249908376,0.069809744,0.113178775,0.202865409,0.249825588,0.296425455,0.386971841,1.00008583,20164,0,1,"db[30,21]"
"db[31,21]",0.249852031,0.070274675,0.111896892,0.202499594,0.249697178,0.297423835,0.386835113,1.000037379,34833,0,1,"db[31,21]"
"db[32,21]",0.250439585,0.069405034,0.113689817,0.203743053,0.250290033,0.297172476,0.38622391,1.000008126,40000,0,1,"db[32,21]"
"db[33,21]",0.249854263,0.069777242,0.113358221,0.202785796,0.249626216,0.297028364,0.386387674,0.999967436,40000,0,1,"db[33,21]"
"db[34,21]",0.250152603,0.070242345,0.112309548,0.202576168,0.25014339,0.29724666,0.38866353,1.000079382,26275,0,1,"db[34,21]"
"db[35,21]",0.249895533,0.070562275,0.112162109,0.202203221,0.250086937,0.297341111,0.388902746,1.000039382,38773,0,1,"db[35,21]"
"db[36,21]",0.249508473,0.069850852,0.112668062,0.202377327,0.249375246,0.296487988,0.386799928,1.000009692,40000,0,1,"db[36,21]"
"db[37,21]",0.250063308,0.069728864,0.115088834,0.202734184,0.249926786,0.296618886,0.387787338,1.000018422,40000,0,1,"db[37,21]"
"db[38,21]",0.249845397,0.069987257,0.113448273,0.202491751,0.249469729,0.297411961,0.387452356,1.000012914,40000,0,1,"db[38,21]"
"db[1,22]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,22]"
"db[2,22]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,22]"
"db[3,22]",0,0,0,0,0,0,0,NA,1,1,1,"db[3,22]"
"db[4,22]",0.250101382,0.069450828,0.114006596,0.203040693,0.249894878,0.29671055,0.386978206,1.000002284,40000,0,1,"db[4,22]"
"db[5,22]",0.249310436,0.069612284,0.112190049,0.202272702,0.249587224,0.295979206,0.385806749,1.0000275,33937,0,1,"db[5,22]"
"db[6,22]",0.24981809,0.070021097,0.112576049,0.202891475,0.249733258,0.296783998,0.387210649,1.000036309,29519,0,1,"db[6,22]"
"db[7,22]",0.250604997,0.069893941,0.114321009,0.203326194,0.250304221,0.29780678,0.386974536,0.999970915,40000,0,1,"db[7,22]"
"db[8,22]",0.250235286,0.069551273,0.114563984,0.20331134,0.250308146,0.297290218,0.386181109,1.000079006,25507,0,1,"db[8,22]"
"db[9,22]",0.249701349,0.069437249,0.113742503,0.202839273,0.249575819,0.296644428,0.386349247,1.000047838,36129,0,1,"db[9,22]"
"db[10,22]",0.25028833,0.06991485,0.113311935,0.202975875,0.250053426,0.297950539,0.387569875,1.000102509,40000,0,1,"db[10,22]"
"db[11,22]",0.250066764,0.069713615,0.112442556,0.202860806,0.249902186,0.297259967,0.386872663,0.999988768,40000,0,1,"db[11,22]"
"db[12,22]",0.249888155,0.070380631,0.111672763,0.201869839,0.249861038,0.297731068,0.387818474,1.000131299,28284,0,1,"db[12,22]"
"db[13,22]",0.250007285,0.070149184,0.112578637,0.202626068,0.249924785,0.297147762,0.387354057,0.999956602,40000,0,1,"db[13,22]"
"db[14,22]",0.25024445,0.070191777,0.112442563,0.20313135,0.250343441,0.297418084,0.38840137,0.999992415,40000,0,1,"db[14,22]"
"db[15,22]",0.250103632,0.069944114,0.113244778,0.202841616,0.249929688,0.297168445,0.388199503,0.999993971,40000,0,1,"db[15,22]"
"db[16,22]",0.250293925,0.070034282,0.112247588,0.203001332,0.25055262,0.297370173,0.386807859,0.999984549,40000,0,1,"db[16,22]"
"db[17,22]",0.250564766,0.070111765,0.113688821,0.202960303,0.250273763,0.298122137,0.387996658,1.000003948,40000,0,1,"db[17,22]"
"db[18,22]",0.25037925,0.06979397,0.113682178,0.203014295,0.250560346,0.297260121,0.387349448,1.00009177,36854,0,1,"db[18,22]"
"db[19,22]",0.250145817,0.070443597,0.11301764,0.202452894,0.249780554,0.297673413,0.388080669,0.999995576,40000,0,1,"db[19,22]"
"db[20,22]",0.249356104,0.069832436,0.112993657,0.202226957,0.249197617,0.295879124,0.386030051,1.000110423,19301,0,1,"db[20,22]"
"db[21,22]",0.250691931,0.070082519,0.11378789,0.203168805,0.250666047,0.298116621,0.387903837,1.000246406,8847,0,1,"db[21,22]"
"db[22,22]",0.250117381,0.069963883,0.113890192,0.202624093,0.250101898,0.29722287,0.387617703,1.000037048,33215,0,1,"db[22,22]"
"db[23,22]",0.249834937,0.070025266,0.112453284,0.202388678,0.249987759,0.297185312,0.387480622,1.000003182,40000,0,1,"db[23,22]"
"db[24,22]",0.250293981,0.070001975,0.113648379,0.202573646,0.250380479,0.298207262,0.386917211,1.00003701,40000,0,1,"db[24,22]"
"db[25,22]",0.250083417,0.06984462,0.11272406,0.203080337,0.249691569,0.297305063,0.387939753,1.000130988,23420,0,1,"db[25,22]"
"db[26,22]",0.250731763,0.070066729,0.113615574,0.203368526,0.250655825,0.297797993,0.38840804,1.000033306,40000,0,1,"db[26,22]"
"db[27,22]",0.249942115,0.070512879,0.112251821,0.202221666,0.249847337,0.297608602,0.388216127,1.000014981,40000,0,1,"db[27,22]"
"db[28,22]",0.249952453,0.069735538,0.113241301,0.203397304,0.249946739,0.297087138,0.388075624,0.999974577,40000,0,1,"db[28,22]"
"db[29,22]",0.249917577,0.070030487,0.112170159,0.203235361,0.250010112,0.296965203,0.386408307,1.000059372,23415,0,1,"db[29,22]"
"db[30,22]",0.250351571,0.069999161,0.113195098,0.202723782,0.250411519,0.297982702,0.38821177,1.000010268,40000,0,1,"db[30,22]"
"db[31,22]",0.249727856,0.070054295,0.112158873,0.202414137,0.249834606,0.297239636,0.386176045,1.000076522,24609,0,1,"db[31,22]"
"db[32,22]",0.250115094,0.070362242,0.111490938,0.202355635,0.250055659,0.297365564,0.388011252,1.000057127,28870,0,1,"db[32,22]"
"db[33,22]",0.249747928,0.069923418,0.11243146,0.202104372,0.249936902,0.297427252,0.386497074,0.999959864,40000,0,1,"db[33,22]"
"db[34,22]",0.249827866,0.069964271,0.113675831,0.202464765,0.249577909,0.296857104,0.387286458,1.000010301,40000,0,1,"db[34,22]"
"db[35,22]",0.250629616,0.069873668,0.113911617,0.203206846,0.250583258,0.297436711,0.38780944,1.000076786,33180,0,1,"db[35,22]"
"db[36,22]",0.249744056,0.069949726,0.112291901,0.202619466,0.250350604,0.296463642,0.388096159,1.000131349,14046,0,1,"db[36,22]"
"db[37,22]",0.249558155,0.069500862,0.113507838,0.20245609,0.249410173,0.296839921,0.385914164,0.999990471,40000,0,1,"db[37,22]"
"db[38,22]",0.249390872,0.070022059,0.112662138,0.201796473,0.249233883,0.297277781,0.386734374,1.000088891,36773,0,1,"db[38,22]"
"db[1,23]",0,0,0,0,0,0,0,NA,1,1,1,"db[1,23]"
"db[2,23]",0,0,0,0,0,0,0,NA,1,1,1,"db[2,23]"
"db[3,23]",0,0,0,0,0,0,0,NA,1,1,1,"db[3,23]"
"db[4,23]",0.249870689,0.069847551,0.112445826,0.202966064,0.24957482,0.297037753,0.387078057,1.000005557,40000,0,1,"db[4,23]"
"db[5,23]",0.249448797,0.069926326,0.112335286,0.202508324,0.248927638,0.296636141,0.386427522,1.000014911,40000,0,1,"db[5,23]"
"db[6,23]",0.25003359,0.070049381,0.113587896,0.202131038,0.249848442,0.29782064,0.387420115,1.000031522,40000,0,1,"db[6,23]"
"db[7,23]",0.249847827,0.070055889,0.111518689,0.202151859,0.250023852,0.297765478,0.385519032,0.99999728,40000,0,1,"db[7,23]"
"db[8,23]",0.250198016,0.070124767,0.111702336,0.202316519,0.250492781,0.297694688,0.387036637,1.000052558,30115,0,1,"db[8,23]"
"db[9,23]",0.249801451,0.069771993,0.113416157,0.202409179,0.250097579,0.296284387,0.386778447,0.999988706,40000,0,1,"db[9,23]"
"db[10,23]",0.24987728,0.069579356,0.113700718,0.202580227,0.249800295,0.297179629,0.385723074,1.000009672,40000,0,1,"db[10,23]"
"db[11,23]",0.249987186,0.0702904,0.112243065,0.202539787,0.250203549,0.297494943,0.387888082,1.000060221,30177,0,1,"db[11,23]"
"db[12,23]",0.250086556,0.069603734,0.113530158,0.203017709,0.250029164,0.296877316,0.386100778,1.000004001,40000,0,1,"db[12,23]"
"db[13,23]",0.250592328,0.069834121,0.113829761,0.203718209,0.250750684,0.29760814,0.387248743,1.000081225,23332,0,1,"db[13,23]"
"db[14,23]",0.250273727,0.069945941,0.111954768,0.20281465,0.250411942,0.297474948,0.387423232,0.999971432,40000,0,1,"db[14,23]"
"db[15,23]",0.250218762,0.069732706,0.112439623,0.203001836,0.250587896,0.29702615,0.38671564,1.000047173,35159,0,1,"db[15,23]"
"db[16,23]",0.250092939,0.069908952,0.113826001,0.203068236,0.249899412,0.297272433,0.387650721,0.999995532,40000,0,1,"db[16,23]"
"db[17,23]",0.249971871,0.070441868,0.111904943,0.202301959,0.24979998,0.297354765,0.389127472,1.000075362,21405,0,1,"db[17,23]"
"db[18,23]",0.250090878,0.070074728,0.112851914,0.20324386,0.249632422,0.297026128,0.388044541,1.000111497,16335,0,1,"db[18,23]"
"db[19,23]",0.249867195,0.070149448,0.112693823,0.202326357,0.249528499,0.297921449,0.386592762,0.999976939,40000,0,1,"db[19,23]"
"db[20,23]",0.250384522,0.069712453,0.1154877,0.203091916,0.249944992,0.297852961,0.387150936,0.999970911,40000,0,1,"db[20,23]"
"db[21,23]",0.250009463,0.070219499,0.112486412,0.202248664,0.249773198,0.29787706,0.386868112,1.000089626,23336,0,1,"db[21,23]"
"db[22,23]",0.249893546,0.070213108,0.111766754,0.202530354,0.249705568,0.296998588,0.387938394,1.000001438,40000,0,1,"db[22,23]"
"db[23,23]",0.249419373,0.070055946,0.113082214,0.20142732,0.249546474,0.297095212,0.386061423,1.000117736,19177,0,1,"db[23,23]"
"db[24,23]",0.249969476,0.069829468,0.112282783,0.202878563,0.250174365,0.297183358,0.387520188,0.999978866,40000,0,1,"db[24,23]"
